SYS,DIR$INSTANCE_ACTIONS
SYS,DIR$RESONATE_OPERATIONS
SYS,DIR$ALERT_HISTORY
SYS,DIR$REASON_STRINGS
SYS,DIR$DATABASE_ATTRIBUTES
SYS,DIR$VICTIM_POLICY
SYS,DIR$NODE_ATTRIBUTES
SYS,DIR$SERVICE_ATTRIBUTES
SYS,SVCOBJ_ACCESS_ATTR$
SYS,CODEAUTH$
SYS,_default_auditing_options_
SYS,AUDIT$
SYS,AUD_POLICY$
SYS,AUD_OBJECT_OPT$
SYS,AUDIT_NG$
SYS,AUD_CONTEXT$
SYS,SYSTEM_PRIVILEGE_MAP
SYS,TABLE_PRIVILEGE_MAP
SYS,USER_PRIVILEGE_MAP
SYS,STMT_AUDIT_OPTION_MAP
SYS,USER_HISTORY$
SYS,RLS$
SYS,RLS_SC$
SYS,RLS_GRP$
SYS,RLS_CTX$
SYS,RLS_CSA$
SYS,RADM$
SYS,RADM_MC$
SYS,RADM_PE$
SYS,RADM_FPTM$
SYS,RADM_FPTM_LOB$
SYS,RADM_TD$
SYS,RADM_CD$
SYS,AUD$
SYS,FGA$
SYS,FGACOL$
SYS,FGA_LOG$
SYS,APPROLE$
SYS,ENC$
SYS,PROXY_INFO$
SYS,PROXY_ROLE_INFO$
SYS,XS$VERIFIERS
SYS,XS$PARAMETERS
SYS,XSDB$SCHEMA_ACL
SYS,ACLMV$
SYS,ACLMVSUBTBL$
SYS,ACLMVREFSTAT$
SYS,ACLMV$_REFLOG
SYS,DEFAULT_PWD$
SYS,DAM_PARAM_TAB$
SYS,DAM_CONFIG_PARAM$
SYS,DAM_LAST_ARCH_TS$
SYS,DAM_CLEANUP_JOBS$
SYS,DAM_CLEANUP_EVENTS$
SYS,TSDP_SENSITIVE_DATA$
SYS,AUX_STATS$
SYS,CACHE_STATS_1$
SYS,CACHE_STATS_0$
SYS,ASSOCIATION$
SYS,USTATS$
SYS,STATS_TARGET$
SYS,COL_USAGE$
SYS,COL_GROUP_USAGE$
SYS,MON_MODS$
SYS,MON_MODS_ALL$
SYS,WRI$_OPTSTAT_TAB_HISTORY
SYS,WRI$_OPTSTAT_IND_HISTORY
SYS,WRI$_OPTSTAT_AUX_HISTORY
SYS,WRI$_OPTSTAT_OPR
SYS,WRI$_OPTSTAT_OPR_TASKS
SYS,OPTSTAT_HIST_CONTROL$
SYS,OPTSTAT_USER_PREFS$
SYS,OPT_FINDING$
SYS,OPT_FINDING_OBJ$
SYS,OPT_DIRECTIVE_OWN$
SYS,OPT_DIRECTIVE$
SYS,OPT_CALIBRATION_STATS$
SYS,OPTSTAT_SNAPSHOT$
SYS,EXP_HEAD$
SYS,EXP_OBJ$
SYS,EXP_STAT$
SYS,DIR$
SYS,ID_GENS$
SYS,OID$
SYS,TYPE$
SYS,COLLECTION$
SYS,ATTRIBUTE$
SYS,METHOD$
SYS,PARAMETER$
SYS,RESULT$
SYS,TYPEHIERARCHY$
SYS,KOPM$
SYS,VTABLE$
SYS,OPBINDING$
SYS,OPANCILLARY$
SYS,OPARG$
SYS,OPERATOR$
SYS,INDTYPES$
SYS,INDOP$
SYS,INDARRAYTYPE$
SYS,SECOBJ$
SYS,JAVAOBJ$
SYS,JAVASNM$
SYS,PARTCOL$
SYS,TABPART$
SYS,INDPART$
SYS,SUBPARTCOL$
SYS,TABSUBPART$
SYS,INDSUBPART$
SYS,TABCOMPART$
SYS,INDCOMPART$
SYS,PARTLOB$
SYS,LOBFRAG$
SYS,LOBCOMPPART$
SYS,DEFSUBPART$
SYS,DEFSUBPARTLOB$
SYS,INDPART_PARAM$
SYS,INSERT_TSN_LIST$
SYS,SUMPARTLOG$
SYS,SUMDELTA$
SYS,SNAP_LOGDEP$
SYS,SNAP_LOADERTIME$
SYS,MLOG$
SYS,SLOG$
SYS,SNAP_XCMT$
SYS,SNAP$
SYS,SNAP_REFTIME$
SYS,MLOG_REFCOL$
SYS,SNAP_REFOP$
SYS,SNAP_COLMAP$
SYS,SNAP_OBJCOL$
SYS,REG_SNAP$
SYS,SNAP_SITE$
SYS,RGROUP$
SYS,RGCHILD$
SYS,STREAMS$_SPLIT_MERGE
SYS,STREAMS$_CAPTURE_SERVER
SYS,STREAMS$_CAPTURE_PROCESS
SYS,STREAMS$_APPLY_PROCESS
SYS,STREAMS$_PROPAGATION_PROCESS
SYS,STREAMS$_PROCESS_PARAMS
SYS,STREAMS$_EXTRA_ATTRS
SYS,STREAMS$_PREPARE_OBJECT
SYS,STREAMS$_PREPARE_DDL
SYS,STREAMS$_APPLY_MILESTONE
SYS,STREAMS$_APPLY_PROGRESS
SYS,STREAMS$_KEY_COLUMNS
SYS,STREAMS$_DEF_PROC
SYS,STREAMS$_RULES
SYS,APPLY$_SOURCE_OBJ
SYS,APPLY$_SOURCE_SCHEMA
SYS,APPLY$_VIRTUAL_OBJ_CONS
SYS,APPLY$_CONSTRAINT_COLUMNS
SYS,APPLY$_DEST_OBJ
SYS,APPLY$_DEST_OBJ_CMAP
SYS,APPLY$_DEST_OBJ_OPS
SYS,STREAMS$_STMT_HANDLERS
SYS,STREAMS$_STMT_HANDLER_STMTS
SYS,APPLY$_CHANGE_HANDLERS
SYS,APPLY$_ERROR
SYS,APPLY$_ERROR_HANDLER
SYS,APPLY$_CONF_HDLR_COLUMNS
SYS,APPLY$_TABLE_STATS
SYS,APPLY$_PROCEDURE_STATS
SYS,APPLY$_COORDINATOR_STATS
SYS,APPLY$_SERVER_STATS
SYS,APPLY$_READER_STATS
SYS,APPLY$_BATCH_SQL_STATS
SYS,APPLY$_CDR_INFO
SYS,APPLY$_AUTO_CDR_COLUMN_GROUPS
SYS,STREAMS$_DEST_OBJS
SYS,STREAMS$_DEST_OBJ_COLS
SYS,STREAMS$_PRIVILEGED_USER
SYS,STREAMS$_MESSAGE_RULES
SYS,STREAMS$_MESSAGE_CONSUMERS
SYS,STREAMS$_APPLY_SPILL_TXN
SYS,STREAMS$_APPLY_SPILL_TXN_LIST
SYS,FGR$_FILE_GROUPS
SYS,FGR$_FILE_GROUP_VERSIONS
SYS,FGR$_FILE_GROUP_EXPORT_INFO
SYS,FGR$_FILE_GROUP_FILES
SYS,FGR$_TABLESPACE_INFO
SYS,FGR$_TABLE_INFO
SYS,RULESET$
SYS,LOG$
SYS,RECO_SCRIPT$
SYS,RECO_SCRIPT_PARAMS$
SYS,RECO_SCRIPT_BLOCK$
SYS,RECO_SCRIPT_ERROR$
SYS,COMPARISON$
SYS,COMPARISON_COL$
SYS,COMPARISON_SCAN$
SYS,COMPARISON_SCAN_VAL$
SYS,COMPARISON_ROW_DIF$
SYS,STREAMS$_COMPONENT
SYS,STREAMS$_COMPONENT_LINK
SYS,STREAMS$_COMPONENT_PROP
SYS,STREAMS$_DATABASE
SYS,XSTREAM$_SERVER
SYS,XSTREAM$_SUBSET_RULES
SYS,XSTREAM$_SYSGEN_OBJS
SYS,XSTREAM$_PARAMETERS
SYS,XSTREAM$_DML_CONFLICT_HANDLER
SYS,XSTREAM$_DML_CONFLICT_COLUMNS
SYS,XSTREAM$_REPERROR_HANDLER
SYS,XSTREAM$_HANDLE_COLLISIONS
SYS,XSTREAM$_SERVER_CONNECTION
SYS,XSTREAM$_DDL_CONFLICT_HANDLER
SYS,XSTREAM$_MAP
SYS,GOLDENGATE$_PRIVILEGES
SYS,XSTREAM$_PRIVILEGES
SYS,REPL$_DBNAME_MAPPING
SYS,RMTAB$
SYS,REPL$_PROCESS_EVENTS
SYS,GOLDENGATE$_CONTAINER_RULES
SYS,AW$
SYS,PS$
SYS,AW_OBJ$
SYS,AW_PROP$
SYS,AW_TRACK$
SYS,AW_PRG$
SYS,OLAP_MAPPINGS$
SYS,OLAP_MODELS$
SYS,OLAP_MODEL_PARENTS$
SYS,OLAP_MODEL_ASSIGNMENTS$
SYS,OLAP_CALCULATED_MEMBERS$
SYS,OLAP_SYNTAX$
SYS,OLAP_DESCRIPTIONS$
SYS,OLAP_CUBE_BUILD_PROCESSES$
SYS,OLAP_AW_VIEWS$
SYS,OLAP_AW_VIEW_COLUMNS$
SYS,OLAP_MEASURE_FOLDERS$
SYS,OLAP_MEAS_FOLDER_CONTENTS$
SYS,OLAP_AW_DEPLOYMENT_CONTROLS$
SYS,OLAP_IMPL_OPTIONS$
SYS,OLAP_MULTI_OPTIONS$
SYS,OLAP_METADATA_DEPENDENCIES$
SYS,OLAP_CUBE_DIMENSIONS$
SYS,OLAP_DIM_LEVELS$
SYS,OLAP_ATTRIBUTES$
SYS,OLAP_ATTRIBUTE_VISIBILITY$
SYS,OLAP_HIERARCHIES$
SYS,OLAP_HIER_LEVELS$
SYS,OLAP_CUBES$
SYS,OLAP_MEASURES$
SYS,OLAP_DIMENSIONALITY$
SYS,OLAP_TAB$
SYS,OLAP_TAB_COL$
SYS,OLAP_TAB_HIER$
SYS,OLAP_METADATA_PROPERTIES$
SYS,SUM$
SYS,SUMDETAIL$
SYS,SUMINLINE$
SYS,SUMKEY$
SYS,SUMAGG$
SYS,SUMJOIN$
SYS,SUMDEP$
SYS,SUMPRED$
SYS,SUMQB$
SYS,HIER$
SYS,HIERLEVEL$
SYS,DIM$
SYS,DIMLEVEL$
SYS,DIMLEVELKEY$
SYS,DIMJOINKEY$
SYS,DIMATTR$
SYS,SYNCREF$_GROUPS
SYS,SYNCREF$_TABLE_INFO
SYS,SYNCREF$_OBJECTS
SYS,SYNCREF$_PARTN_OPS
SYS,SYNCREF$_GROUP_STATUS
SYS,SYNCREF$_OBJECT_STATUS
SYS,SYNCREF$_STEP_STATUS
SYS,SYNCREF$_LOG_EXCEPTIONS
SYS,SYNCREF$_PARAMETERS
SYS,SYNCREF$_ER_REFGRPS
SYS,SYNCREF$_SOFT_ERRORS
SYS,SYNCREF$_STLOG_STATS
SYS,REDEF$
SYS,REDEF_OBJECT$
SYS,REDEF_OBJECT_BACKUP$
SYS,REDEF_DEP_ERROR$
SYS,REDEF_STATUS$
SYS,REDEF_TRACK$
SYS,MV_REFRESH_USAGE_STATS$
SYS,PTT_FEATURE$
SYS,INCEXP
SYS,INCVID
SYS,INCFIL
SYS,EXPACT$
SYS,NOEXP$
SYS,EXPPKGOBJ$
SYS,EXPPKGACT$
SYS,EXPDEPOBJ$
SYS,EXPDEPACT$
SYS,EXPIMP_TTS_CT$
SYS,METAVIEW$
SYS,METAFILTER$
SYS,METAXSL$
SYS,METAXSLPARAM$
SYS,METAXSLPARAMDESC$
SYS,METASTYLESHEET
SYS,METASCRIPT$
SYS,METASCRIPTFILTER$
SYS,METANAMETRANS$
SYS,METAPATHMAP$
SYS,IMPCALLOUTREG$
SYS,METAAUDIT$
SYS,EXTERNAL_TAB$
SYS,EXTERNAL_LOCATION$
SYS,MODEL$
SYS,MODELTAB$
SYS,MODELATT$
SYS,MODELSET$
SYS,MODELPART$
SYS,MODELPARTCOL$
SYS,MODELXFM$
SYS,MODELALG$
SYS,LOGMNR_BUILDLOG
SYS,LOGMNRG_SEED$
SYS,LOGMNRG_SEED2$
SYS,LOGMNRG_DICTIONARY$
SYS,LOGMNRG_OBJ$
SYS,LOGMNRG_TAB$
SYS,LOGMNRG_COL$
SYS,LOGMNRG_ATTRCOL$
SYS,LOGMNRG_TS$
SYS,LOGMNRG_IND$
SYS,LOGMNRG_USER$
SYS,LOGMNRG_TABPART$
SYS,LOGMNRG_TABSUBPART$
SYS,LOGMNRG_TABCOMPART$
SYS,LOGMNRG_TYPE$
SYS,LOGMNRG_COLTYPE$
SYS,LOGMNRG_ATTRIBUTE$
SYS,LOGMNRG_LOB$
SYS,LOGMNRG_CON$
SYS,LOGMNRG_CONTAINER$
SYS,LOGMNRG_CDEF$
SYS,LOGMNRG_CCOL$
SYS,LOGMNRG_ICOL$
SYS,LOGMNRG_LOBFRAG$
SYS,LOGMNRG_INDPART$
SYS,LOGMNRG_INDSUBPART$
SYS,LOGMNRG_INDCOMPART$
SYS,LOGMNRG_LOGMNR_BUILDLOG
SYS,LOGMNRG_NTAB$
SYS,LOGMNRG_OPQTYPE$
SYS,LOGMNRG_SUBCOLTYPE$
SYS,LOGMNRG_KOPM$
SYS,LOGMNRG_PROPS$
SYS,LOGMNRG_ENC$
SYS,LOGMNRG_REFCON$
SYS,LOGMNRG_IDNSEQ$
SYS,LOGMNRG_PARTOBJ$
SYS,LOGMNRG_SHARD_TS
SYS,DST$AFFECTED_TABLES
SYS,DST$ERROR_TABLE
SYS,DST$TRIGGER_TABLE
SYS,SYS_FBA_FA
SYS,SYS_FBA_TSFA
SYS,SYS_FBA_TRACKEDTABLES
SYS,SYS_FBA_PARTITIONS
SYS,SYS_FBA_USERS
SYS,SYS_FBA_BARRIERSCN
SYS,SYS_FBA_DL
SYS,SYS_FBA_CONTEXT
SYS,SYS_FBA_CONTEXT_AUD
SYS,SYS_FBA_CONTEXT_LIST
SYS,SYS_FBA_APP
SYS,SYS_FBA_APP_TABLES
SYS,SYS_FBA_COLS
SYS,SYS_FBA_PERIOD
SYS,CLI_LOG$
SYS,CLI_TAB$
SYS,CLI_INST$
SYS,CLI_PART$
SYS,CLI_TS$
SYS,REGISTRY$
SYS,REGISTRY$SCHEMAS
SYS,REGISTRY$LOG
SYS,REGISTRY$UPG_SUMMARY
SYS,REGISTRY$ERROR
SYS,REGISTRY$HISTORY
SYS,REGISTRY$PROGRESS
SYS,REGISTRY$DEPENDENCIES
SYS,REGISTRY$DATABASE
SYS,REGISTRY$UPG_RESUME
SYS,REGISTRY$BACKPORTS
SYS,TRANSFORMATIONS$
SYS,ATTRIBUTE_TRANSFORMATIONS$
SYS,NEW_LOST_WRITE_DATAFILES$
SYS,NEW_LOST_WRITE_EXTENTS$
SYS,NEW_LOST_WRITE_SHADOWS$
SYS,HCS_DIM$
SYS,HCS_DIM_ATTR$
SYS,HCS_DIM_LVL_KEY$
SYS,HCS_DIM_LVL_KEY_ATTR$
SYS,HCS_DIM_DTM_ATTR$
SYS,HCS_DIM_LVL$
SYS,HCS_LVL_ORD$
SYS,HCS_HIERARCHY$
SYS,HCS_HR_LVL$
SYS,HCS_HR_LVL_ID$
SYS,HCS_HIER_ATTR$
SYS,HCS_HIER_COL$
SYS,HCS_ANALYTIC_VIEW$
SYS,HCS_AV_KEY$
SYS,HCS_AV_DIM$
SYS,HCS_AV_MEAS$
SYS,HCS_AV_HIER$
SYS,HCS_AV_COL$
SYS,HCS_AV_LVL$
SYS,HCS_AV_LVLGRP$
SYS,HCS_LVLGRP_LVLS$
SYS,HCS_MEASLST_MEASURES$
SYS,HCS_CLSFCTN$
SYS,HCS_AV_CLSFCTN$
SYS,HCS_SRC$
SYS,HCS_SRC_COL$
SYS,HCS_DIM_JOIN_PATH$
SYS,HCS_JOIN_COND_ELEM$
SYS,HCS_HIER_JOIN_PATH$
SYS,AV_DUAL
SYS,ILM$
SYS,COMPRESSION_STAT$
SYS,ILMPOLICY$
SYS,ILMOBJ$
SYS,ILM_EXECUTION$
SYS,ILM_EXECUTIONDETAILS$
SYS,ILM_RESULTS$
SYS,ILM_PARAM$
SYS,ILM_RESULT_STAT$
SYS,ILM_DEPENDANT_OBJ$
SYS,ILM_DEP_EXECUTIONDETAILS$
SYS,ILM_CONCURRENCY$
SYS,HEAT_MAP_STAT$
SYS,HEAT_MAP_EXTENT_STAT$
SYS,COLUMN_STAT$
SYS,ADO_IMSEGSTAT$
SYS,ADO_IMSTAT$
SYS,ADO_IMTASKS$
SYS,ADO_IMSEGTASKDETAILS$
SYS,ADO_IMPARAM$
SYS,WRI$_SEGADV_ATTRIB
SYS,WRI$_SEGADV_OBJLIST
SYS,WRI$_SEGADV_CNTRLTAB
SYS,WRI$_EMX_FILES
SYS,WRP$_REPORTS_CONTROL
SYS,TSDP_SOURCE$
SYS,TSDP_SENSITIVE_TYPE$
SYS,TSDP_POLICY$
SYS,TSDP_SUBPOL$
SYS,TSDP_CONDITION$
SYS,TSDP_PARAMETER$
SYS,TSDP_ASSOCIATION$
SYS,TSDP_PROTECTION$
SYS,TSDP_FEATURE_POLICY$
SYS,TSDP_ERROR$
SYS,DBA_SENSITIVE_DATA_TBL
SYS,DBA_TSDP_POLICY_PROTECTION_TBL
SYS,TRANSACTION_BACKOUT_STATE$
SYS,TRANSACTION_BACKOUT_REPORT$
SYS,UTL_RECOMP_ERRORS
SYS,UTL_RECOMP2_SORTED
SYS,UTL_RECOMP2_COMPILED
SYS,UTL_RECOMP2_ERRORS
SYS,UTL_RECOMP2_SKIP_LIST
SYS,RULE_SET_IEUAC$
SYS,RULE_SET$
SYS,RULE$
SYS,RULE_MAP$
SYS,RULE_EC$
SYS,REC_TAB$
SYS,REC_VAR$
SYS,RULE_SET_EE$
SYS,RULE_SET_TE$
SYS,RULE_SET_VE$
SYS,RULE_SET_RE$
SYS,RULE_SET_ROR$
SYS,RULE_SET_FOB$
SYS,RULE_SET_NL$
SYS,SYS_IOT_OVER_8393
SYS,RULE_SET_RDEP$
SYS,SYS_IOT_OVER_8399
SYS,SYS_IOT_OVER_8403
SYS,SYS_IOT_OVER_8406
SYS,FGA_LOG$FOR_EXPORT_TBL
SYS,AUDTAB$TBS$FOR_EXPORT_TBL
SYS,INVALIDATION_REGISTRY$
SYS,SYS_IOT_OVER_8612
SYS,CHNF$_CLAUSE_DEPENDENTS
SYS,CHNF$_QUERY_OBJECT
SYS,CHNF$_REG_QUERIES
SYS,CHNF$_QUERIES
SYS,CHNF$_QUERY_BINDS
SYS,SYS_IOT_OVER_8647
SYS,CHNF$_QUERY_DEPENDENCIES
SYS,CHNFDIRECTLOAD$
SYS,CPOOL$
SYS,SSCR_CAP$
SYS,SSCR_RES$
SYS,REG$
SYS,LOC$
SYS,AQ$_REPLAY_INFO
SYS,AQ$_QUEUE_TABLE_AFFINITIES
SYS,AQ$_SUBSCRIBER_TABLE
SYS,AQ$_SCHEDULES
SYS,AQ$_MESSAGE_TYPES
SYS,AQ$_PROPAGATION_STATUS
